signal_date,execution_date,stage,asset_code,target_weight
20180904,20180905,executed,884229.TI,0.1041614253546123
20180904,20180905,executed,884258.TI,0.0995393028929018
20180904,20180905,executed,LOW_RISK,0.691914177103671
20180905,20180906,executed,881167.TI,0.10232777824441883
20180905,20180906,executed,884229.TI,0.10246747434098337
20180905,20180906,executed,884258.TI,0.09961188061046647
20180905,20180906,executed,LOW_RISK,0.6955928668041313
20180906,20180907,executed,881167.TI,0.09999999999999999
20180906,20180907,executed,884229.TI,0.09999999999999999
20180906,20180907,executed,884250.TI,0.09999999999999999
20180906,20180907,executed,LOW_RISK,0.7
20180907,20180910,executed,884229.TI,0.09999999999999999
20180907,20180910,executed,884250.TI,0.09999999999999999
20180907,20180910,executed,885748.TI,0.09999999999999999
20180907,20180910,executed,LOW_RISK,0.7
20180910,20180911,executed,881107.TI,0.09999999999999999
20180910,20180911,executed,884250.TI,0.09999999999999999
20180910,20180911,executed,885748.TI,0.09999999999999999
20180910,20180911,executed,LOW_RISK,0.7
20180911,20180912,executed,881107.TI,0.10381639066870205
20180911,20180912,executed,884250.TI,0.09782246447029862
20180911,20180912,executed,885748.TI,0.1044961344743669
20180911,20180912,executed,LOW_RISK,0.6938650103866324
20180912,20180913,executed,881107.TI,0.1033225297001947
20180912,20180913,executed,884250.TI,0.09968168018630712
20180912,20180913,executed,885748.TI,0.10321234480763786
20180912,20180913,executed,LOW_RISK,0.6937834453058603
20180913,20180914,executed,881107.TI,0.10504332799257216
20180913,20180914,executed,884250.TI,0.09951690600202397
20180913,20180914,executed,885748.TI,0.10446675634139585
20180913,20180914,executed,LOW_RISK,0.6909730096640081
20180914,20180917,executed,881107.TI,0.10360027447059045
20180914,20180917,executed,884250.TI,0.0991534364422712
20180914,20180917,executed,885748.TI,0.1033386415492235
20180914,20180917,executed,LOW_RISK,0.6939076475379149
20180917,20180918,executed,881107.TI,0.1027750198713403
20180917,20180918,executed,884250.TI,0.09869038098349918
20180917,20180918,executed,885748.TI,0.10334365708613366
20180917,20180918,executed,LOW_RISK,0.6951909420590269
20180918,20180919,executed,881107.TI,0.10340684428688746
20180918,20180919,executed,884250.TI,0.10013139336003159
20180918,20180919,executed,885748.TI,0.10385988612443083
20180918,20180919,executed,LOW_RISK,0.6926018762286501
20180919,20180920,executed,881107.TI,0.10573161426582009
20180919,20180920,executed,884250.TI,0.10028524690165927
20180919,20180920,executed,885748.TI,0.10694186690221257
20180919,20180920,executed,LOW_RISK,0.6870412719303081
20180920,20180921,executed,881107.TI,0.09999999999999999
20180920,20180921,executed,884212.TI,0.09999999999999999
20180920,20180921,executed,885748.TI,0.09999999999999999
20180920,20180921,executed,LOW_RISK,0.7
20180921,20180925,executed,881107.TI,0.10065333151596025
20180921,20180925,executed,884212.TI,0.10090907115998156
20180921,20180925,executed,885748.TI,0.10060937525631593
20180921,20180925,executed,LOW_RISK,0.6978282220677423
20180925,20180926,executed,884212.TI,0.09999999999999999
20180925,20180926,executed,885595.TI,0.09999999999999999
20180925,20180926,executed,885748.TI,0.09999999999999999
20180925,20180926,executed,LOW_RISK,0.7
20180926,20180927,executed,884212.TI,0.09999999999999999
20180926,20180927,executed,885494.TI,0.09999999999999999
20180926,20180927,executed,885595.TI,0.09999999999999999
20180926,20180927,executed,LOW_RISK,0.7
20180927,20180928,executed,884212.TI,0.09798628363411253
20180927,20180928,executed,885494.TI,0.09922031165360427
20180927,20180928,executed,885595.TI,0.09919626931681481
20180927,20180928,executed,LOW_RISK,0.7035971353954684
20180928,20181008,executed,884212.TI,0.09915688710804378
20180928,20181008,executed,885494.TI,0.09882294095810994
20180928,20181008,executed,885595.TI,0.09850210621969528
20180928,20181008,executed,LOW_RISK,0.703518065714151
20181008,20181009,executed,884212.TI,0.09866446728769708
20181008,20181009,executed,885494.TI,0.09818640774181575
20181008,20181009,executed,885595.TI,0.09727802626557329
20181008,20181009,executed,LOW_RISK,0.7058710987049139
20181009,20181010,executed,884212.TI,0.09839666885158588
20181009,20181010,executed,885494.TI,0.09856958346064607
20181009,20181010,executed,885595.TI,0.09707134219669095
20181009,20181010,executed,LOW_RISK,0.7059624054910771
20181010,20181011,executed,884212.TI,0.09739318130444358
20181010,20181011,executed,885494.TI,0.09674157608290755
20181010,20181011,executed,885595.TI,0.09496250181469487
20181010,20181011,executed,LOW_RISK,0.710902740797954
20181011,20181012,executed,884212.TI,0.09060758872043857
20181011,20181012,executed,885494.TI,0.09348429908691906
20181011,20181012,executed,885595.TI,0.09145006969889659
20181011,20181012,executed,LOW_RISK,0.7244580424937458
20181012,20181015,executed,LOW_RISK,1.0
20181015,20181016,executed,LOW_RISK,1.0
20181016,20181017,executed,LOW_RISK,1.0
20181017,20181018,executed,LOW_RISK,1.0
20181018,20181019,executed,LOW_RISK,1.0
20181019,20181022,executed,LOW_RISK,1.0
20181022,20181023,executed,LOW_RISK,1.0
20181023,20181024,executed,LOW_RISK,1.0
20181024,20181025,executed,LOW_RISK,1.0
20181025,20181026,executed,LOW_RISK,1.0
20181026,20181029,executed,LOW_RISK,1.0
20181029,20181030,executed,LOW_RISK,1.0
20181030,20181031,executed,LOW_RISK,1.0
20181031,20181101,executed,LOW_RISK,1.0
20181101,20181102,executed,LOW_RISK,1.0
20181102,20181105,executed,LOW_RISK,1.0
20181105,20181106,executed,LOW_RISK,1.0
20181106,20181107,executed,LOW_RISK,1.0
20181107,20181108,executed,LOW_RISK,1.0
20181108,20181109,executed,LOW_RISK,1.0
20181109,20181112,executed,LOW_RISK,1.0
20181112,20181113,executed,LOW_RISK,1.0
20181113,20181114,executed,LOW_RISK,1.0
20181114,20181115,executed,881155.TI,0.09999999999999999
20181114,20181115,executed,884249.TI,0.09999999999999999
20181114,20181115,executed,884250.TI,0.09999999999999999
20181114,20181115,executed,LOW_RISK,0.7
20181115,20181116,executed,881155.TI,0.10102773849445777
20181115,20181116,executed,884249.TI,0.100514581490169
20181115,20181116,executed,884250.TI,0.10063169619302802
20181115,20181116,executed,LOW_RISK,0.6978259838223453
20181116,20181119,executed,881155.TI,0.10157946556855822
20181116,20181119,executed,884249.TI,0.10054816584891996
20181116,20181119,executed,884250.TI,0.1007905517776694
20181116,20181119,executed,LOW_RISK,0.6970818168048525
20181119,20181120,executed,881155.TI,0.1023709837632066
20181119,20181120,executed,884249.TI,0.10090545943135658
20181119,20181120,executed,884250.TI,0.10110619944920571
20181119,20181120,executed,LOW_RISK,0.6956173573562311
20181120,20181121,executed,881155.TI,0.10048092935013941
20181120,20181121,executed,884249.TI,0.10023725612176776
20181120,20181121,executed,884250.TI,0.10002192518214506
20181120,20181121,executed,LOW_RISK,0.6992598893459477
20181121,20181122,executed,881155.TI,0.10127374473115484
20181121,20181122,executed,884249.TI,0.10078786126325094
20181121,20181122,executed,884250.TI,0.10061758490599948
20181121,20181122,executed,LOW_RISK,0.6973208090995947
20181122,20181123,executed,881155.TI,0.10061997529232508
20181122,20181123,executed,884249.TI,0.1003867530331832
20181122,20181123,executed,884250.TI,0.10002982070974975
20181122,20181123,executed,LOW_RISK,0.698963450964742
20181123,20181126,executed,881155.TI,0.0994136838541048
20181123,20181126,executed,884249.TI,0.10046946647999393
20181123,20181126,executed,884250.TI,0.09946491239938936
20181123,20181126,executed,LOW_RISK,0.7006519372665119
20181126,20181127,executed,881155.TI,0.0998046704337154
20181126,20181127,executed,884249.TI,0.10062784269783952
20181126,20181127,executed,884250.TI,0.09940408466546012
20181126,20181127,executed,LOW_RISK,0.700163402202985
20181127,20181128,executed,881155.TI,0.09919100251458456
20181127,20181128,executed,884249.TI,0.10028569199164356
20181127,20181128,executed,884250.TI,0.0990558002114539
20181127,20181128,executed,LOW_RISK,0.701467505282318
20181128,20181129,executed,881157.TI,0.09999999999999999
20181128,20181129,executed,884205.TI,0.09999999999999999
20181128,20181129,executed,885615.TI,0.09999999999999999
20181128,20181129,executed,LOW_RISK,0.7
20181129,20181130,executed,LOW_RISK,1.0
20181130,20181203,executed,LOW_RISK,1.0
20181203,20181204,executed,LOW_RISK,1.0
20181204,20181205,executed,LOW_RISK,1.0
20181205,20181206,executed,LOW_RISK,1.0
20181206,20181207,executed,LOW_RISK,1.0
20181207,20181210,executed,LOW_RISK,1.0
20181210,20181211,executed,LOW_RISK,1.0
20181211,20181212,executed,LOW_RISK,1.0
20181212,20181213,executed,LOW_RISK,1.0
20181213,20181214,executed,884146.TI,0.09999999999999999
20181213,20181214,executed,884203.TI,0.09999999999999999
20181213,20181214,executed,885413.TI,0.09999999999999999
20181213,20181214,executed,LOW_RISK,0.7
20181214,20181217,executed,884146.TI,0.09895860498798055
20181214,20181217,executed,884203.TI,0.09700402668311835
20181214,20181217,executed,885413.TI,0.09741974888898322
20181214,20181217,executed,LOW_RISK,0.7066176194399179
20181217,20181218,executed,884146.TI,0.09870323993136236
20181217,20181218,executed,884203.TI,0.09799398033611897
20181217,20181218,executed,885413.TI,0.09844945600639814
20181217,20181218,executed,LOW_RISK,0.7048533237261205
20181218,20181219,executed,884146.TI,0.0992720707976515
20181218,20181219,executed,884203.TI,0.09800608681987395
20181218,20181219,executed,885413.TI,0.09857207049640436
20181218,20181219,executed,LOW_RISK,0.7041497718860702
20181219,20181220,executed,884146.TI,0.09836194730292434
20181219,20181220,executed,884203.TI,0.09769053302248548
20181219,20181220,executed,885413.TI,0.09786304940366303
20181219,20181220,executed,LOW_RISK,0.7060844702709271
20181220,20181221,executed,884146.TI,0.09818945420984491
20181220,20181221,executed,884203.TI,0.0997484831237553
20181220,20181221,executed,885413.TI,0.09901434871193596
20181220,20181221,executed,LOW_RISK,0.7030477139544639
20181221,20181224,executed,884146.TI,0.09846331934312552
20181221,20181224,executed,884203.TI,0.0985675531034069
20181221,20181224,executed,885413.TI,0.09813439783435562
20181221,20181224,executed,LOW_RISK,0.704834729719112
20181224,20181225,executed,884146.TI,0.09902087295150631
20181224,20181225,executed,884203.TI,0.0976028303893005
20181224,20181225,executed,885413.TI,0.09760708022016579
20181224,20181225,executed,LOW_RISK,0.7057692164390275
20181225,20181226,executed,884146.TI,0.09860192414571452
20181225,20181226,executed,884203.TI,0.09851139572854375
20181225,20181226,executed,885413.TI,0.09808911866119263
20181225,20181226,executed,LOW_RISK,0.7047975614645491
20181226,20181227,executed,884146.TI,0.09903161863814425
20181226,20181227,executed,884203.TI,0.10148418627636754
20181226,20181227,executed,885413.TI,0.09986068008517845
20181226,20181227,executed,LOW_RISK,0.6996235150003097
20181227,20181228,executed,884227.TI,0.09999999999999999
20181227,20181228,executed,884265.TI,0.09999999999999999
20181227,20181228,executed,885791.TI,0.09999999999999999
20181227,20181228,executed,LOW_RISK,0.7
20181228,20190102,executed,884227.TI,0.09999999999999999
20181228,20190102,executed,884262.TI,0.09999999999999999
20181228,20190102,executed,884265.TI,0.09999999999999999
20181228,20190102,executed,LOW_RISK,0.7
20190102,20190103,executed,884227.TI,0.10420936353085815
20190102,20190103,executed,884262.TI,0.10019054530130107
20190102,20190103,executed,884265.TI,0.10229044762972177
20190102,20190103,executed,LOW_RISK,0.693309643538119
20190103,20190104,executed,884227.TI,0.09999999999999999
20190103,20190104,executed,884265.TI,0.09999999999999999
20190103,20190104,executed,885772.TI,0.09999999999999999
20190103,20190104,executed,LOW_RISK,0.7
20190104,20190107,executed,884227.TI,0.10233407731826817
20190104,20190107,executed,884265.TI,0.10248142633122986
20190104,20190107,executed,885772.TI,0.10465684628182227
20190104,20190107,executed,LOW_RISK,0.6905276500686797
20190107,20190108,executed,884227.TI,0.10575753755216241
20190107,20190108,executed,884265.TI,0.10635223777688099
20190107,20190108,executed,885772.TI,0.10613883379277345
20190107,20190108,executed,LOW_RISK,0.6817513908781831
20190108,20190109,executed,884227.TI,0.10351925943352394
20190108,20190109,executed,884265.TI,0.10560313458758872
20190108,20190109,executed,885772.TI,0.1075134017270168
20190108,20190109,executed,LOW_RISK,0.6833642042518706
20190109,20190110,executed,884227.TI,0.10448788000080972
20190109,20190110,executed,884265.TI,0.10490993951881376
20190109,20190110,executed,885772.TI,0.10738876558935385
20190109,20190110,executed,LOW_RISK,0.6832134148910227
20190110,20190111,executed,884227.TI,0.1043050567968998
20190110,20190111,executed,884265.TI,0.10527475574394655
20190110,20190111,executed,885772.TI,0.1071709725782015
20190110,20190111,executed,LOW_RISK,0.6832492148809521
20190111,20190114,executed,884227.TI,0.10448071755209198
20190111,20190114,executed,884265.TI,0.10709537789892998
20190111,20190114,executed,885772.TI,0.10784786513267093
20190111,20190114,executed,LOW_RISK,0.6805760394163072
20190114,20190115,executed,884146.TI,0.09999999999999999
20190114,20190115,executed,884154.TI,0.09999999999999999
20190114,20190115,executed,885772.TI,0.09999999999999999
20190114,20190115,executed,LOW_RISK,0.7
20190115,20190116,executed,881149.TI,0.06
20190115,20190116,executed,884146.TI,0.06
20190115,20190116,executed,884154.TI,0.06
20190115,20190116,executed,884160.TI,0.06
20190115,20190116,executed,885772.TI,0.06
20190115,20190116,executed,LOW_RISK,0.7
20190116,20190117,executed,881149.TI,0.06009418733504644
20190116,20190117,executed,884146.TI,0.05990864369685567
20190116,20190117,executed,884154.TI,0.06009631589022661
20190116,20190117,executed,884160.TI,0.06040911215924042
20190116,20190117,executed,885772.TI,0.05927506313510098
20190116,20190117,executed,LOW_RISK,0.7002166777835299
20190117,20190118,executed,881149.TI,0.06
20190117,20190118,executed,884146.TI,0.06
20190117,20190118,executed,884154.TI,0.06
20190117,20190118,executed,884160.TI,0.06
20190117,20190118,executed,884162.TI,0.06
20190117,20190118,executed,LOW_RISK,0.7
20190118,20190121,executed,881149.TI,0.06015625796634293
20190118,20190121,executed,884146.TI,0.060209352590517747
20190118,20190121,executed,884154.TI,0.06008608419473373
20190118,20190121,executed,884160.TI,0.060218229203288315
20190118,20190121,executed,884162.TI,0.060229682364308514
20190118,20190121,executed,LOW_RISK,0.6991003936808088
20190121,20190122,executed,881149.TI,0.060161751981118276
20190121,20190122,executed,884146.TI,0.06029702035811211
20190121,20190122,executed,884154.TI,0.06012629068687155
20190121,20190122,executed,884160.TI,0.060448583628633146
20190121,20190122,executed,884162.TI,0.06007171897602536
20190121,20190122,executed,LOW_RISK,0.6988946343692395
20190122,20190123,executed,881149.TI,0.059795410263719026
20190122,20190123,executed,884146.TI,0.05963236847905996
20190122,20190123,executed,884154.TI,0.05978059499573963
20190122,20190123,executed,884160.TI,0.059910616456481415
20190122,20190123,executed,884162.TI,0.059853177685839434
20190122,20190123,executed,LOW_RISK,0.7010278321191605
20190123,20190124,executed,881149.TI,0.06010994516909699
20190123,20190124,executed,884146.TI,0.059851494772609586
20190123,20190124,executed,884154.TI,0.06011282938309115
20190123,20190124,executed,884160.TI,0.060377459222089376
20190123,20190124,executed,884162.TI,0.06003761508363481
20190123,20190124,executed,LOW_RISK,0.6995106563694781
20190124,20190125,executed,881149.TI,0.060371879334551425
20190124,20190125,executed,884146.TI,0.059784881693924555
20190124,20190125,executed,884154.TI,0.06039792857887145
20190124,20190125,executed,884160.TI,0.06053761165077395
20190124,20190125,executed,884162.TI,0.05996778918717905
20190124,20190125,executed,LOW_RISK,0.6989399095546995
20190125,20190128,executed,881149.TI,0.060346838559444865
20190125,20190128,executed,884146.TI,0.05937281330129605
20190125,20190128,executed,884154.TI,0.06037862752523612
20190125,20190128,executed,884160.TI,0.06051338397184962
